Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
140,3731390093,1,37,0,3398,16,239,5,13284,239,239,
141,3731390147,1,77,0,3475,16,238,4,13522,243,238,
142,3731390203,1,82,0,3557,16,238,5,13760,248,238,
143,3731390258,1,46,0,3603,16,238,5,13998,253,238,
144,3731390313,1,33,0,3636,16,238,4,14236,257,238,
145,3731390371,1,87,1,3723,17,238,3,14474,260,238,
146,3731390426,1,73,1,3796,18,239,4,14713,264,239,
147,3731390481,1,38,1,3834,19,240,5,14953,269,240,
148,3731390536,1,70,0,3904,19,240,5,15193,274,240,
149,3731390590,1,74,0,3978,19,241,3,15434,277,241,
150,3731390645,1,54,0,4032,19,241,4,15675,281,241,
151,3731390700,1,37,0,4069,19,241,5,15916,286,241,
152,3731390756,1,70,0,4139,19,241,6,16157,292,241,
153,3731390811,1,88,1,4227,20,242,5,16399,297,242,
154,3731390866,1,43,0,4270,20,242,4,16641,301,242,
155,3731390921,1,33,0,4303,20,241,4,16882,305,241,
156,3731390976,1,89,0,4392,20,241,4,17123,309,241,
157,3731391032,1,69,0,4461,20,240,4,17363,313,240,
158,3731391088,1,38,0,4499,20,240,5,17603,318,240,
159,3731391143,1,73,1,4572,21,240,4,17843,322,240,
160,3731391197,1,84,0,4656,21,243,4,18086,326,243,
161,3731391252,1,52,0,4708,21,243,4,18329,330,243,
162,3731391307,1,32,0,4740,21,243,4,18572,334,243,
163,3731391363,1,79,0,4819,21,243,5,18815,339,243,
164,3731391419,1,78,0,4897,21,243,5,19058,344,243,
165,3731391475,1,46,0,4943,21,243,5,19301,349,243,
166,3731391531,1,51,0,4994,21,243,5,19544,354,243,
167,3731391586,1,78,1,5072,22,244,4,19788,358,244,
168,3731391641,1,71,0,5143,22,244,4,20032,362,244,
169,3731391696,1,35,0,5178,22,243,4,20275,366,243,
170,3731391751,1,69,0,5247,22,243,4,20518,370,243,
171,3731391806,1,88,1,5335,23,244,5,20762,375,244,
172,3731391861,1,47,1,5382,24,244,5,21006,380,244,
173,3731391917,1,30,0,5412,24,243,4,21249,384,243,
174,3731391971,1,85,0,5497,24,244,3,21493,387,244,
175,3731392027,1,74,0,5571,24,244,3,21737,390,244,
176,3731392083,1,37,0,5608,24,244,5,21981,395,244,
177,3731392138,1,67,1,5675,25,244,3,22225,398,244,
178,3731392193,1,73,0,5748,25,244,4,22469,402,244,
179,3731392248,1,58,0,5806,25,244,4,22713,406,244,
180,3731392303,1,32,0,5838,25,245,5,22958,411,245,
181,3731392359,1,64,0,5902,25,246,5,23204,416,246,
182,3731392414,1,90,0,5992,25,245,4,23449,420,245,
183,3731392470,1,45,0,6037,25,245,4,23694,424,245,
184,3731392525,1,38,0,6075,25,245,5,23939,429,245,
185,3731392581,1,84,1,6159,26,245,3,24184,432,245,
186,3731392636,1,80,0,6239,26,245,4,24429,436,245,
187,3731392691,1,32,0,6271,26,245,5,24674,441,245,
188,3731392747,1,69,0,6340,26,245,4,24919,445,245,
189,3731392802,1,89,0,6429,26,242,5,25161,450,242,
190,3731392857,1,46,0,6475,26,242,4,25403,454,242,
191,3731392916,1,32,0,6507,26,241,9,25644,463,241,
192,3731392971,1,84,1,6591,27,240,5,25884,468,240,
193,3731393026,1,75,0,6666,27,240,5,26124,473,240,
194,3731393081,1,39,1,6705,28,240,5,26364,478,240,
195,3731393136,1,59,0,6764,28,239,4,26603,482,239,
196,3731393191,1,63,0,6827,28,240,5,26843,487,240,
197,3731393246,1,62,0,6889,28,241,5,27084,492,241,
198,3731393302,1,35,0,6924,28,240,5,27324,497,240,
199,3731393358,1,67,1,6991,29,240,5,27564,502,240,
200,3731393413,1,86,0,7077,29,240,5,27804,507,240,
201,3731393469,1,39,2,7116,31,239,5,28043,512,239,
202,3731393526,1,32,0,7148,31,239,4,28282,516,239,
203,3731393582,1,84,0,7232,31,241,5,28523,521,241,
204,3731393638,1,74,1,7306,32,243,4,28766,525,243,
205,3731393692,1,33,0,7339,32,244,4,29010,529,244,
206,3731393747,1,72,0,7411,32,245,4,29255,533,245,
207,3731393803,1,85,1,7496,33,244,6,29499,539,244,
208,3731393858,1,45,0,7541,33,245,4,29744,543,245,
209,3731393912,1,31,1,7572,34,245,4,29989,547,245,
210,3731393967,1,76,0,7648,34,243,4,30232,551,243,
211,3731394022,1,78,2,7726,36,244,5,30476,556,244,
212,3731394077,1,42,0,7768,36,244,5,30720,561,244,
213,3731394132,1,43,0,7811,36,243,5,30963,566,243,
214,3731394187,1,69,0,7880,36,243,4,31206,570,243,
215,3731394242,1,68,0,7948,36,245,3,31451,574,245,
216,3731394297,1,37,0,7985,36,245,5,31696,579,245,
217,3731394353,1,64,0,8049,36,245,4,31941,583,245,
218,3731394408,1,92,1,8141,37,246,3,32187,586,246,
219,3731394463,1,49,0,8190,37,246,4,32433,590,246,
220,3731394518,1,33,0,8223,37,246,5,32679,595,246,
221,3731394573,1,82,0,8305,37,246,3,32925,599,246,
222,3731394628,1,77,0,8382,37,246,4,33171,603,246,
223,3731394683,1,43,1,8425,38,246,4,33417,607,246,
224,3731394738,1,52,0,8477,38,246,4,33663,611,246,
225,3731394793,1,75,0,8552,38,246,5,33909,616,246,
226,3731394848,1,64,0,8616,38,246,4,34155,620,246,
227,3731394904,1,31,1,8647,39,247,4,34402,624,247,
228,3731394960,1,60,0,8707,39,247,4,34649,628,247,
229,3731395015,1,88,0,8795,39,248,4,34897,632,248,
230,3731395070,1,44,1,8839,40,246,5,35143,637,246,
231,3731395127,1,28,0,8867,40,246,5,35389,642,246,
232,3731395183,1,84,0,8951,40,244,4,35633,646,244,
233,3731395239,1,73,1,9024,41,243,4,35876,650,243,
234,3731395294,1,34,0,9058,41,243,4,36119,654,243,
235,3731395351,1,66,0,9124,41,243,6,36362,660,243,
236,3731395407,1,87,0,9211,41,242,5,36604,665,242,
237,3731395462,1,46,0,9257,41,242,4,36846,669,242,
238,3731395517,1,31,0,9288,41,242,5,37088,674,242,
239,3731395572,1,74,0,9362,41,242,4,37330,678,242,
240,3731395628,1,81,0,9443,41,242,5,37572,683,242,
241,3731395683,1,37,0,9480,41,243,5,37815,688,243,
242,3731395738,1,61,1,9541,42,242,4,38057,692,242,
243,3731395793,1,69,0,9610,42,240,4,38297,696,240,
244,3731395847,1,60,0,9670,42,240,4,38537,700,240,
245,3731395903,1,31,0,9701,42,239,4,38776,704,239,
246,3731395959,1,65,0,9766,42,239,5,39015,709,239,
247,3731396014,1,89,1,9855,43,238,3,39253,712,238,
248,3731396070,1,43,0,9898,43,238,4,39491,716,238,
249,3731396125,1,30,0,9928,43,238,4,39729,720,238,
250,3731396180,1,83,1,10011,44,237,4,39966,724,237,
251,3731396235,1,71,0,10082,44,237,4,40203,728,237,
252,3731396289,1,34,0,10116,44,237,4,40440,732,237,
253,3731396345,1,57,0,10173,44,237,4,40677,736,237,
254,3731396400,1,82,0,10255,44,238,4,40915,740,238,
255,3731396455,1,47,1,10302,45,238,5,41153,745,238,
256,3731396510,1,27,0,10329,45,237,4,41390,749,237,
257,3731396565,1,67,0,10396,45,237,3,41627,752,237,
258,3731396620,1,78,0,10474,45,237,5,41864,757,237,
259,3731396676,1,44,0,10518,45,236,5,42100,762,236,
260,3731396732,1,43,0,10561,45,236,4,42336,766,236,
261,3731396787,1,66,0,10627,45,236,4,42572,770,236,
262,3731396842,1,74,1,10701,46,236,5,42808,775,236,
263,3731396897,1,34,1,10735,47,236,4,43044,779,236,
264,3731396952,1,66,0,10801,47,238,5,43282,784,238,
265,3731397007,1,83,0,10884,47,239,4,43521,788,239,
266,3731397062,1,45,0,10929,47,239,5,43760,793,239,
267,3731397117,1,30,0,10959,47,240,4,44000,797,240,
268,3731397172,1,77,0,11036,47,240,4,44240,801,240,
269,3731397227,1,77,1,11113,47,240,4,44480,805,240,
270,3731397282,1,34,0,11147,47,240,4,44720,809,240,
271,3731397339,1,67,0,11214,47,239,5,44959,814,239,
272,3731397393,1,64,0,11278,47,240,4,45199,818,240,
273,3731397448,1,53,0,11331,47,240,4,45439,822,240,
274,3731397505,1,27,0,11358,47,240,6,45679,828,240,
275,3731397561,1,63,0,11421,47,239,6,45918,834,239,
276,3731397616,1,87,0,11508,47,239,5,46157,839,239,
277,3731397671,1,41,0,11549,47,240,4,46397,843,240,
278,3731397726,1,37,0,11586,47,240,4,46637,847,240,
279,3731397781,1,70,0,11656,47,240,4,46877,851,240,
280,3731397837,1,78,0,11734,47,240,4,47117,855,240,
281,3731397892,1,33,0,11767,47,240,5,47357,860,240,
282,3731397947,1,55,0,11822,47,241,4,47598,864,241,
283,3731398002,1,82,0,11904,47,242,4,47840,868,242,
284,3731398056,1,47,1,11951,48,242,4,48082,872,242,
285,3731398112,1,29,0,11980,48,244,4,48326,876,244,
286,3731398167,1,64,0,12044,48,246,5,48572,881,246,
287,3731398222,1,82,0,12126,48,246,4,48818,885,246,
288,3731398277,1,34,0,12160,48,246,4,49064,889,246,
289,3731398333,1,51,0,12211,48,246,4,49310,893,246,
290,3731398389,1,72,0,12283,48,248,6,49558,899,248,
291,3731398444,1,73,0,12356,48,248,4,49806,903,248,
292,3731398500,1,36,0,12392,48,248,4,50054,907,248,
293,3731398555,1,64,1,12456,49,248,4,50302,911,248,
294,3731398610,1,89,1,12545,50,249,3,50551,914,249,
295,3731398666,1,43,0,12588,50,249,5,50800,919,249,
296,3731398721,1,34,0,12622,50,249,5,51049,924,249,
297,3731398776,1,85,1,12707,51,249,4,51298,928,249,
298,3731398832,1,71,0,12778,51,249,4,51547,932,249,
299,3731398887,1,38,0,12816,51,250,5,51797,937,250,
300,3731398942,1,64,0,12880,51,252,5,52049,942,252,
301,3731398997,1,72,0,12952,51,253,5,52302,947,253,
302,3731399053,1,55,1,13007,52,254,4,52556,951,254,
303,3731399109,1,33,1,13040,53,254,4,52810,955,254,
304,3731399165,1,68,0,13108,53,254,4,53064,959,254,
305,3731399221,1,92,1,13200,54,254,6,53318,965,254,
306,3731399276,1,42,0,13242,54,254,4,53572,969,254,
307,3731399331,1,44,0,13286,54,253,4,53825,973,253,
308,3731399386,1,68,0,13354,54,253,4,54078,977,253,
309,3731399442,1,72,0,13426,54,254,5,54332,982,254,
310,3731399497,1,30,0,13456,54,254,4,54586,986,254,
311,3731399552,1,67,1,13523,55,255,4,54841,990,255,
312,3731399607,1,90,0,13613,55,254,4,55095,994,254,
313,3731399662,1,45,1,13658,56,254,5,55349,999,254,
314,3731399718,1,29,0,13687,56,254,5,55603,1004,254,
315,3731399773,1,76,0,13763,56,253,4,55856,1009,253,
316,3731399828,1,80,0,13843,56,253,4,56109,1013,253,
317,3731399883,1,42,0,13885,56,253,4,56362,1017,253,
318,3731399939,1,64,0,13949,56,252,4,56614,1021,252,
319,3731399995,1,70,1,14019,57,252,4,56866,1025,252,
320,3731400050,1,67,0,14086,57,252,5,57118,1030,252,
321,3731400105,1,28,0,14114,57,252,4,57370,1034,252,
322,3731400160,1,65,0,14179,57,254,4,57624,1038,254,
323,3731400216,1,91,0,14270,57,257,4,57881,1042,257,
324,3731400271,1,44,0,14314,57,257,5,58138,1047,257,
325,3731400326,1,38,3,14352,60,257,4,58395,1051,257,
326,3731400381,1,79,0,14431,60,258,5,58653,1056,258,
327,3731400436,1,82,0,14513,60,260,4,58913,1060,260,
328,3731400491,1,36,0,14549,60,261,5,59174,1065,261,
329,3731400547,1,67,0,14616,60,262,5,59436,1070,262,
330,3731400602,1,92,0,14708,60,261,5,59697,1075,261,
331,3731400657,1,50,0,14758,60,262,4,59959,1079,262,
332,3731400712,1,33,1,14791,61,262,5,60221,1084,262,
333,3731400768,1,72,0,14863,61,262,4,60483,1088,262,
334,3731400823,1,94,2,14957,63,261,4,60744,1092,261,
335,3731400878,1,41,0,14998,63,261,5,61005,1097,261,
336,3731400933,1,60,0,15058,63,261,5,61266,1102,261,
337,3731400989,1,76,2,15134,65,262,5,61528,1107,262,
338,3731401044,1,79,3,15213,68,264,5,61792,1112,264,
339,3731401099,1,34,0,15247,68,264,4,62056,1116,264,
340,3731401154,1,70,0,15317,68,264,5,62320,1121,264,
341,3731401210,1,97,0,15414,68,265,5,62585,1126,265,
342,3731401267,1,52,0,15466,68,265,4,62850,1130,265,
343,3731401321,1,37,0,15503,68,266,4,63116,1134,266,
344,3731401376,1,81,0,15584,68,265,4,63381,1138,265,
345,3731401432,1,84,0,15668,68,267,6,63648,1144,267,
346,3731401487,1,41,0,15709,68,266,5,63914,1149,266,
347,3731401543,1,67,0,15776,68,267,5,64181,1154,267,
348,3731401598,1,82,0,15858,68,266,4,64447,1158,266,
349,3731401659,1,62,2,15920,70,266,5,64713,1163,266,
350,3731401715,1,35,0,15955,70,266,6,64979,1169,266,
351,3731401770,1,76,0,16031,70,266,5,65245,1174,266,
352,3731401826,1,90,1,16121,71,266,6,65511,1180,266,
353,3731401881,1,42,1,16163,72,266,5,65777,1185,266,
354,3731401936,1,55,0,16218,72,266,4,66043,1189,266,
355,3731401992,1,65,0,16283,72,265,5,66308,1194,265,
356,3731402047,1,87,0,16370,72,265,4,66573,1198,265,
357,3731402107,1,27,0,16397,72,263,8,66836,1206,263,
358,3731402162,1,66,0,16463,72,264,4,67100,1210,264,
359,3731402217,1,104,0,16567,72,260,5,67360,1215,260,
360,3731402274,1,46,0,16613,72,260,5,67620,1220,260,
361,3731402329,1,49,1,16662,73,258,5,67878,1225,258,
362,3731402384,1,71,0,16733,73,259,5,68137,1230,259,
363,3731402439,1,78,0,16811,73,258,5,68395,1235,258,
364,3731402494,1,37,0,16848,73,258,4,68653,1239,258,
365,3731402550,1,72,0,16920,73,257,6,68910,1245,257,
366,3731402606,1,92,0,17012,73,255,6,69165,1251,255,
367,3731402663,1,50,0,17062,73,255,7,69420,1258,255,
368,3731402718,1,34,0,17096,73,255,5,69675,1263,255,
369,3731402773,1,83,1,17179,74,254,5,69929,1268,254,
370,3731402829,1,82,0,17261,74,254,5,70183,1273,254,
371,3731402884,1,42,1,17303,75,254,4,70437,1277,254,
372,3731402939,1,59,0,17362,75,254,5,70691,1282,254,
373,3731402994,1,72,0,17434,75,254,4,70945,1286,254,
374,3731403049,1,75,0,17509,75,255,5,71200,1291,255,
375,3731403104,1,24,1,17533,76,255,4,71455,1295,255,
376,3731403159,1,67,0,17600,76,254,5,71709,1300,254,
377,3731403214,1,94,0,17694,76,256,4,71965,1304,256,
378,3731403268,1,43,0,17737,76,256,3,72221,1307,256,
379,3731403322,1,32,0,17769,76,256,3,72477,1310,256,
380,3731403378,1,87,0,17856,76,257,5,72734,1315,257,
381,3731403433,1,80,0,17936,76,256,5,72990,1320,256,
382,3731403488,1,41,1,17977,77,256,5,73246,1325,256,
383,3731403543,1,69,0,18046,77,258,5,73504,1330,258,
384,3731403598,1,86,0,18132,77,258,4,73762,1334,258,
385,3731403654,1,62,0,18194,77,257,5,74019,1339,257,
386,3731403709,1,31,0,18225,77,257,5,74276,1344,257,
387,3731403765,1,72,0,18297,77,257,4,74533,1348,257,
388,3731403820,1,98,0,18395,77,257,4,74790,1352,257,
389,3731403875,1,43,0,18438,77,257,3,75047,1355,257,
390,3731403930,1,47,0,18485,77,257,4,75304,1359,257,
391,3731403985,1,83,0,18568,77,257,5,75561,1364,257,
392,3731404040,1,74,1,18642,78,256,5,75817,1369,256,
393,3731404095,1,39,0,18681,78,256,5,76073,1374,256,
394,3731404150,1,75,0,18756,78,255,4,76328,1378,255,
395,3731404205,1,98,0,18854,78,256,4,76584,1382,256,
396,3731404261,1,48,0,18902,78,256,4,76840,1386,256,
397,3731404316,1,35,0,18937,78,256,4,77096,1390,256,
398,3731404371,1,73,0,19010,78,256,5,77352,1395,256,
399,3731404426,1,90,1,19100,79,256,5,77608,1400,256,
400,3731404481,1,43,0,19143,79,257,4,77865,1404,257,
401,3731404537,1,61,0,19204,79,257,4,78122,1408,257,
402,3731404592,1,74,0,19278,79,255,4,78377,1412,255,
403,3731404647,1,86,0,19364,79,255,5,78632,1417,255,
404,3731404704,1,30,0,19394,79,255,4,78887,1421,255,
405,3731404759,1,68,0,19462,79,255,4,79142,1425,255,
406,3731404814,1,98,0,19560,79,254,4,79396,1429,254,
407,3731404869,1,45,0,19605,79,255,5,79651,1434,255,
408,3731404924,1,39,0,19644,79,255,5,79906,1439,255,
409,3731404980,1,82,0,19726,79,257,5,80163,1444,257,
410,3731405036,1,76,0,19802,79,257,6,80420,1450,257,
411,3731405091,1,48,0,19850,79,257,5,80677,1455,257,
412,3731405146,1,67,0,19917,79,256,5,80933,1460,256,
413,3731405200,1,88,0,20005,79,255,3,81188,1463,255,
414,3731405255,1,59,0,20064,79,255,5,81443,1468,255,
415,3731405310,1,34,0,20098,79,254,4,81697,1472,254,
416,3731405367,1,67,1,20165,80,255,6,81952,1478,255,
417,3731405422,1,103,0,20268,80,256,5,82208,1483,256,
418,3731405478,1,40,0,20308,80,255,4,82463,1487,255,
419,3731405533,1,59,1,20367,81,255,5,82718,1492,255,
420,3731405587,1,75,0,20442,81,255,4,82973,1496,255,
421,3731405642,1,76,0,20518,81,253,5,83226,1501,253,
422,3731405697,1,37,0,20555,81,252,5,83478,1506,252,
423,3731405753,1,76,1,20631,82,251,4,83729,1510,251,
424,3731405808,1,92,2,20723,84,251,5,83980,1515,251,
425,3731405863,1,51,0,20774,84,251,4,84231,1519,251,
426,3731405917,1,36,0,20810,84,251,4,84482,1523,251,
427,3731405972,1,80,0,20890,84,249,4,84731,1527,249,
428,3731406027,1,91,0,20981,84,249,4,84980,1531,249,
429,3731406082,1,44,0,21025,84,247,5,85227,1536,247,
430,3731406137,1,61,0,21086,84,247,4,85474,1540,247,
431,3731406192,1,72,0,21158,84,247,5,85721,1545,247,
432,3731406247,1,80,1,21238,85,247,4,85968,1549,247,
433,3731406303,1,30,1,21268,86,246,6,86214,1555,246,
434,3731406359,1,73,0,21341,86,247,4,86461,1559,247,
435,3731406414,1,104,1,21445,87,247,4,86708,1563,247,
436,3731406469,1,44,0,21489,87,247,4,86955,1567,247,
437,3731406524,1,39,0,21528,87,247,4,87202,1571,247,
438,3731406579,1,83,1,21611,88,247,5,87449,1576,247,
439,3731406634,1,85,0,21696,88,249,4,87698,1580,249,
440,3731406689,1,42,0,21738,88,249,4,87947,1584,249,
441,3731406744,1,73,1,21811,89,250,5,88197,1589,250,
442,3731406798,1,77,0,21888,89,250,4,88447,1593,250,
443,3731406853,1,69,0,21957,89,250,5,88697,1598,250,
444,3731406908,1,28,0,21985,89,250,5,88947,1603,250,
445,3731406963,1,73,0,22058,89,251,4,89198,1607,251,
446,3731407018,1,99,0,22157,89,252,5,89450,1612,252,
447,3731407073,1,42,0,22199,89,252,4,89702,1616,252,
448,3731407129,1,49,1,22248,90,251,5,89953,1621,251,
449,3731407184,1,79,0,22327,90,251,5,90204,1626,251,
450,3731407239,1,83,0,22410,90,251,4,90455,1630,251,
451,3731407294,1,35,0,22445,90,251,4,90706,1634,251,
452,3731407349,1,71,0,22516,90,251,5,90957,1639,251,
453,3731407404,1,95,1,22611,91,251,5,91208,1644,251,
454,3731407460,1,54,0,22665,91,251,5,91459,1649,251,
455,3731407514,1,30,0,22695,91,251,4,91710,1653,251,
456,3731407570,1,75,1,22770,92,252,5,91962,1658,252,
457,3731407625,1,102,1,22872,93,252,5,92214,1663,252,
458,3731407680,1,39,0,22911,93,251,5,92465,1668,251,
459,3731407735,1,64,0,22975,93,252,5,92717,1673,252,
460,3731407789,1,74,0,23049,93,251,4,92968,1677,251,
461,3731407844,1,78,0,23127,93,251,5,93219,1682,251,
462,3731407899,1,31,0,23158,93,253,5,93472,1687,253,
