Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,
0,3187400202,2,0,0,0,0,0,0,0,0
1,3187400253,2,0,0,0,0,0,0,0,0
2,3187400304,2,0,0,0,0,0,0,0,0
3,3187400354,2,0,0,0,0,0,0,0,0
4,3187400405,2,0,0,0,0,0,0,0,0
5,3187400456,2,0,0,0,0,0,0,0,0
6,3187400506,2,0,0,0,0,0,0,0,0
7,3187400557,2,0,0,0,0,0,0,0,0
8,3187400607,2,0,0,0,0,0,0,0,0
9,3187400658,2,0,0,0,0,0,0,0,0
10,3187400709,2,0,0,0,0,0,0,0,0
11,3187400759,2,0,0,0,0,0,0,0,0
12,3187400810,2,0,0,0,0,0,0,0,0
13,3187400860,2,0,0,0,0,0,0,0,0
14,3187400911,2,0,0,0,0,0,0,0,0
15,3187400962,2,0,0,0,0,0,0,0,0
16,3187401012,2,0,0,0,0,0,0,0,0
17,3187401063,2,0,0,0,0,0,0,0,0
18,3187401113,2,0,0,0,0,0,0,0,0
19,3187401164,2,0,0,0,0,0,0,0,0
20,3187401214,2,0,0,0,0,0,0,0,0
21,3187401264,2,0,0,0,0,0,0,0,0
22,3187401315,2,0,0,0,0,0,0,0,0
23,3187401366,2,0,0,0,0,0,0,0,0
24,3187401416,2,0,0,0,0,0,0,0,0
25,3187401467,2,0,0,0,0,0,0,0,0
26,3187401517,2,0,0,0,0,0,0,0,0
27,3187401568,2,0,0,0,0,0,0,0,0
28,3187401619,2,0,0,0,0,0,0,0,0
29,3187401669,2,0,0,0,0,0,0,0,0
30,3187401719,2,0,0,0,0,0,0,0,0
31,3187401770,2,0,0,0,0,0,0,0,0
32,3187401820,2,0,0,0,0,0,0,0,0
33,3187401871,2,0,0,0,0,0,0,0,0
34,3187401921,2,0,0,0,0,0,0,0,0
35,3187401972,2,0,0,0,0,0,0,0,0
36,3187402022,2,0,0,0,0,0,0,0,0
37,3187402072,2,0,0,0,0,0,0,0,0
38,3187402123,2,0,0,0,0,0,0,0,0
39,3187402173,2,0,0,0,0,0,0,0,0
40,3187402224,2,0,0,0,0,0,0,0,0
41,3187402274,2,0,0,0,0,0,0,0,0
42,3187402325,2,0,0,0,0,0,0,0,0
43,3187402375,2,0,0,0,0,0,0,0,0
44,3187402426,2,0,0,0,0,0,0,0,0
45,3187402477,2,0,0,0,0,0,0,0,0
46,3187402527,2,0,0,0,0,0,0,0,0
47,3187402578,2,0,0,0,0,0,0,0,0
48,3187402628,2,0,0,0,0,0,0,0,0
49,3187402679,2,0,0,0,0,0,0,0,0
50,3187402729,2,0,0,0,0,0,0,0,0
51,3187402780,2,0,0,0,0,0,0,0,0
52,3187402830,2,0,0,0,0,0,0,0,0
53,3187402881,2,0,0,0,0,0,0,0,0
54,3187402931,2,0,0,0,0,0,0,0,0
55,3187402982,2,0,0,0,0,0,0,0,0
56,3187403032,2,0,0,0,0,0,0,0,0
57,3187403082,2,0,0,0,0,0,0,0,0
58,3187403133,2,0,0,0,0,0,0,0,0
59,3187403183,2,0,0,0,0,0,0,0,0
60,3187403234,2,0,0,0,0,0,0,0,0
61,3187403284,2,0,0,0,0,0,0,0,0
62,3187403334,2,0,0,0,0,0,0,0,0
63,3187403385,2,0,0,0,0,0,0,0,0
64,3187403435,2,0,0,0,0,0,0,0,0
