Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
202,3732463432,0,36,0,8543,93,238,3,30047,583,238,
203,3732463487,0,54,1,8597,94,237,5,30284,588,237,
204,3732463541,0,114,0,8711,94,237,4,30521,592,237,
205,3732463596,0,27,0,8738,94,237,4,30758,596,237,
206,3732463652,0,38,0,8776,94,237,4,30995,600,237,
207,3732463707,0,52,0,8828,94,237,4,31232,604,237,
208,3732463762,0,92,0,8920,94,238,5,31470,609,238,
209,3732463817,0,34,0,8954,94,239,4,31709,613,239,
210,3732463873,0,35,0,8989,94,239,4,31948,617,239,
211,3732463929,0,92,1,9081,95,240,5,32188,622,240,
212,3732463985,0,67,0,9148,95,240,4,32428,626,240,
213,3732464041,0,38,0,9186,95,240,4,32668,630,240,
214,3732464096,0,56,0,9242,95,240,4,32908,634,240,
215,3732464151,0,102,0,9344,95,242,5,33150,639,242,
216,3732464206,0,34,0,9378,95,242,5,33392,644,242,
217,3732464261,0,42,0,9420,95,242,4,33634,648,242,
218,3732464316,0,69,1,9489,96,242,4,33876,652,242,
219,3732464371,0,78,0,9567,96,243,4,34119,656,243,
220,3732464427,0,42,1,9609,97,243,4,34362,660,243,
221,3732464482,0,44,0,9653,97,243,5,34605,665,243,
222,3732464537,0,114,1,9767,98,243,4,34848,669,243,
223,3732464592,0,34,1,9801,99,243,5,35091,674,243,
224,3732464647,0,37,1,9838,100,243,4,35334,678,243,
225,3732464703,0,52,0,9890,100,244,3,35578,681,244,
226,3732464758,0,101,2,9991,102,243,4,35821,685,243,
227,3732464814,0,40,0,10031,102,243,4,36064,689,243,
228,3732464869,0,39,0,10070,102,243,4,36307,693,243,
229,3732464925,0,82,0,10152,102,243,4,36550,697,243,
230,3732464982,0,69,1,10221,103,244,7,36794,704,244,
231,3732465038,0,41,0,10262,103,245,4,37039,708,245,
232,3732465092,0,55,0,10317,103,245,4,37284,712,245,
233,3732465147,0,112,0,10429,103,245,4,37529,716,245,
234,3732465203,0,30,0,10459,103,245,6,37774,722,245,
235,3732465258,0,47,0,10506,103,245,4,38019,726,245,
236,3732465312,0,56,0,10562,103,245,4,38264,730,245,
237,3732465367,0,85,0,10647,103,245,5,38509,735,245,
238,3732465421,0,39,0,10686,103,245,4,38754,739,245,
239,3732465476,0,36,0,10722,103,245,4,38999,743,245,
240,3732465532,0,103,0,10825,103,245,6,39244,749,245,
241,3732465587,0,61,0,10886,103,245,3,39489,752,245,
242,3732465642,0,37,0,10923,103,245,4,39734,756,245,
243,3732465697,0,49,1,10972,104,245,3,39979,759,245,
244,3732465752,0,103,2,11075,106,244,4,40223,763,244,
245,3732465807,0,35,0,11110,106,244,5,40467,768,244,
246,3732465862,0,44,1,11154,107,243,4,40710,772,243,
247,3732465916,0,62,0,11216,107,243,3,40953,775,243,
248,3732465971,0,77,0,11293,107,243,5,41196,780,243,
249,3732466026,0,43,0,11336,107,243,4,41439,784,243,
250,3732466083,0,43,0,11379,107,244,5,41683,789,244,
251,3732466138,0,120,0,11499,107,244,5,41927,794,244,
252,3732466193,0,33,1,11532,108,244,4,42171,798,244,
253,3732466248,0,38,0,11570,108,244,5,42415,803,244,
254,3732466304,0,58,0,11628,108,244,5,42659,808,244,
255,3732466359,0,103,0,11731,108,244,4,42903,812,244,
256,3732466414,0,38,1,11769,109,244,5,43147,817,244,
257,3732466469,0,39,0,11808,109,244,4,43391,821,244,
258,3732466524,0,73,1,11881,110,244,3,43635,824,244,
259,3732466580,0,70,0,11951,110,244,4,43879,828,244,
260,3732466635,0,41,0,11992,110,244,4,44123,832,244,
261,3732466689,0,51,0,12043,110,244,4,44367,836,244,
262,3732466744,0,109,1,12152,111,242,4,44609,840,242,
263,3732466799,0,29,0,12181,111,242,4,44851,844,242,
264,3732466854,0,41,0,12222,111,242,4,45093,848,242,
