Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
44,3732179946,1,0,0,0,0,0,0,0,0,0,
45,3732179997,1,0,0,0,0,0,0,0,0,0,
46,3732180047,1,0,0,0,0,0,0,0,0,0,
47,3732180098,1,0,0,0,0,0,0,0,0,0,
48,3732180148,1,0,0,0,0,0,0,0,0,0,
49,3732180199,1,0,0,0,0,0,0,0,0,0,
50,3732180249,1,0,0,0,0,0,0,0,0,0,
51,3732180300,1,0,0,0,0,0,0,0,0,0,
52,3732180350,1,0,0,0,0,0,0,0,0,0,
53,3732180401,1,0,0,0,0,0,0,0,0,0,
54,3732180451,1,0,0,0,0,0,0,0,0,0,
55,3732180502,1,0,0,0,0,0,0,0,0,0,
56,3732180552,1,0,0,0,0,0,0,0,0,0,
57,3732180602,1,0,0,0,0,0,0,0,0,0,
58,3732180653,1,0,0,0,0,0,0,0,0,0,
59,3732180703,1,0,0,0,0,0,0,0,0,0,
60,3732180754,1,0,0,0,0,0,0,0,0,0,
61,3732180804,1,0,0,0,0,0,0,0,0,0,
62,3732180855,1,0,0,0,0,0,0,0,0,0,
63,3732180905,1,0,0,0,0,0,0,0,0,0,
64,3732180956,1,0,0,0,0,0,0,0,0,0,
65,3732181006,1,0,0,0,0,0,0,0,0,0,
66,3732181057,1,0,0,0,0,0,0,0,0,0,
67,3732181108,1,0,0,0,0,0,0,0,0,0,
68,3732181158,1,0,0,0,0,0,0,0,0,0,
69,3732181209,1,0,0,0,0,0,0,0,0,0,
70,3732181259,1,0,0,0,0,0,0,0,0,0,
71,3732181310,1,0,0,0,0,0,0,0,0,0,
72,3732181360,1,0,0,0,0,0,0,0,0,0,
73,3732181411,1,0,0,0,0,0,0,0,0,0,
74,3732181461,1,0,0,0,0,0,0,0,0,0,
75,3732181515,1,0,0,0,0,0,0,0,0,0,
76,3732181566,1,0,0,0,0,0,0,0,0,0,
77,3732181616,1,0,0,0,0,0,0,0,0,0,
78,3732181666,1,0,0,0,0,0,0,0,0,0,
79,3732181717,1,0,0,0,0,5,0,5,0,5,
80,3732181769,1,0,0,0,0,21,1,26,1,21,
81,3732181831,1,0,0,0,0,75,1,101,2,75,
82,3732181898,1,0,0,0,0,127,2,228,4,127,
83,3732182015,1,8,0,8,0,175,2,403,6,175,
84,3732182078,1,115,0,123,0,190,3,593,9,190,
85,3732182136,1,20,1,143,1,216,3,809,12,216,
86,3732182194,1,51,0,194,1,249,3,1058,15,249,
87,3732182252,1,87,0,281,1,255,4,1313,19,255,
88,3732182310,1,39,0,320,1,256,6,1569,25,256,
89,3732182372,1,52,1,372,2,256,12,1825,37,256,
90,3732182434,1,137,0,509,2,259,10,2084,47,259,
91,3732182508,1,57,1,566,3,259,24,2343,71,259,
92,3732182569,1,52,1,618,4,259,8,2602,79,259,
93,3732182624,1,140,1,758,5,256,4,2858,83,256,
94,3732182679,1,58,0,816,5,256,4,3114,87,256,
95,3732182734,1,42,0,858,5,256,5,3370,92,256,
96,3732182789,1,72,0,930,5,256,5,3626,97,256,
97,3732182845,1,91,0,1021,5,256,6,3882,103,256,
98,3732182900,1,37,1,1058,6,257,4,4139,107,257,
99,3732182956,1,43,0,1101,6,258,5,4397,112,258,
100,3732183012,1,117,0,1218,6,258,5,4655,117,258,
101,3732183068,1,61,0,1279,6,258,6,4913,123,258,
102,3732183124,1,39,1,1318,7,258,6,5171,129,258,
103,3732183179,1,58,1,1376,8,258,5,5429,134,258,
104,3732183234,1,101,0,1477,8,258,5,5687,139,258,
105,3732183289,1,53,0,1530,8,258,5,5945,144,258,
106,3732183345,1,45,0,1575,8,257,5,6202,149,257,
107,3732183400,1,108,0,1683,8,256,4,6458,153,256,
108,3732183455,1,60,1,1743,9,255,5,6713,158,255,
109,3732183510,1,33,0,1776,9,254,5,6967,163,254,
110,3732183565,1,47,1,1823,10,254,5,7221,168,254,
111,3732183621,1,126,0,1949,10,254,5,7475,173,254,
112,3732183676,1,58,1,2007,11,254,4,7729,177,254,
113,3732183731,1,35,0,2042,11,254,5,7983,182,254,
114,3732183786,1,64,1,2106,12,254,4,8237,186,254,
115,3732183841,1,103,0,2209,12,254,5,8491,191,254,
116,3732183897,1,35,0,2244,12,255,4,8746,195,255,
117,3732183952,1,43,1,2287,13,254,4,9000,199,254,
118,3732184006,1,114,2,2401,15,253,4,9253,203,253,
119,3732184061,1,59,0,2460,15,253,4,9506,207,253,
120,3732184116,1,39,0,2499,15,253,5,9759,212,253,
121,3732184172,1,50,1,2549,16,253,5,10012,217,253,
122,3732184227,1,118,0,2667,16,252,4,10264,221,252,
123,3732184282,1,55,0,2722,16,252,5,10516,226,252,
124,3732184337,1,40,1,2762,17,253,4,10769,230,253,
125,3732184393,1,73,1,2835,18,253,5,11022,235,253,
126,3732184449,1,85,0,2920,18,252,5,11274,240,252,
127,3732184505,1,37,1,2957,19,251,5,11525,245,251,
128,3732184565,1,41,0,2998,19,251,5,11776,250,251,
129,3732184621,1,128,0,3126,19,251,5,12027,255,251,
130,3732184676,1,59,0,3185,19,251,5,12278,260,251,
131,3732184732,1,37,0,3222,19,250,5,12528,265,250,
132,3732184787,1,69,1,3291,20,251,5,12779,270,251,
133,3732184842,1,91,1,3382,21,251,5,13030,275,251,
134,3732184898,1,38,0,3420,21,251,5,13281,280,251,
135,3732184954,1,42,1,3462,22,251,5,13532,285,251,
136,3732185009,1,112,0,3574,22,250,5,13782,290,250,
137,3732185066,1,61,1,3635,23,250,4,14032,294,250,
138,3732185123,1,39,0,3674,23,250,6,14282,300,250,
139,3732185178,1,62,1,3736,24,250,5,14532,305,250,
140,3732185233,1,98,0,3834,24,250,5,14782,310,250,
141,3732185288,1,50,0,3884,24,250,5,15032,315,250,
142,3732185344,1,44,1,3928,25,250,6,15282,321,250,
143,3732185398,1,105,1,4033,26,249,4,15531,325,249,
144,3732185454,1,55,0,4088,26,249,5,15780,330,249,
145,3732185509,1,35,0,4123,26,249,5,16029,335,249,
146,3732185565,1,45,0,4168,26,249,5,16278,340,249,
147,3732185620,1,124,0,4292,26,250,4,16528,344,250,
148,3732185676,1,57,0,4349,26,251,5,16779,349,251,
149,3732185731,1,35,0,4384,26,251,4,17030,353,251,
150,3732185785,1,63,1,4447,27,251,4,17281,357,251,
151,3732185840,1,93,1,4540,28,251,4,17532,361,251,
152,3732185895,1,39,0,4579,28,251,5,17783,366,251,
153,3732185952,1,39,1,4618,29,251,4,18034,370,251,
154,3732186007,1,114,0,4732,29,251,5,18285,375,251,
155,3732186062,1,58,1,4790,30,250,4,18535,379,250,
156,3732186118,1,35,0,4825,30,250,6,18785,385,250,
157,3732186173,1,47,0,4872,30,250,4,19035,389,250,
158,3732186230,1,116,0,4988,30,250,6,19285,395,250,
159,3732186285,1,54,0,5042,30,249,5,19534,400,249,
160,3732186340,1,40,0,5082,30,249,4,19783,404,249,
161,3732186395,1,80,0,5162,30,250,5,20033,409,250,
162,3732186451,1,71,0,5233,30,249,4,20282,413,249,
163,3732186506,1,34,1,5267,31,249,5,20531,418,249,
164,3732186561,1,41,1,5308,32,247,4,20778,422,247,
165,3732186618,1,121,0,5429,32,249,5,21027,427,249,
166,3732186675,1,55,0,5484,32,249,3,21276,430,249,
167,3732186731,1,35,0,5519,32,249,5,21525,435,249,
168,3732186786,1,66,0,5585,32,250,4,21775,439,250,
169,3732186841,1,88,2,5673,34,250,5,22025,444,250,
170,3732186896,1,37,0,5710,34,249,4,22274,448,249,
171,3732186951,1,41,0,5751,34,248,4,22522,452,248,
172,3732187007,1,104,0,5855,34,248,5,22770,457,248,
173,3732187062,1,58,0,5913,34,248,4,23018,461,248,
174,3732187116,1,32,0,5945,34,250,4,23268,465,250,
175,3732187171,1,37,0,5982,34,251,4,23519,469,251,
176,3732187227,1,109,0,6091,34,251,6,23770,475,251,
177,3732187283,1,50,0,6141,34,251,5,24021,480,251,
178,3732187339,1,39,0,6180,34,251,6,24272,486,251,
179,3732187394,1,80,0,6260,34,250,5,24522,491,250,
180,3732187449,1,73,0,6333,34,250,5,24772,496,250,
181,3732187504,1,34,0,6367,34,250,5,25022,501,250,
182,3732187560,1,39,0,6406,34,250,5,25272,506,250,
183,3732187615,1,123,0,6529,34,248,4,25520,510,248,
184,3732187670,1,54,1,6583,35,248,3,25768,513,248,
185,3732187725,1,34,1,6617,36,248,5,26016,518,248,
186,3732187781,1,56,0,6673,36,248,6,26264,524,248,
187,3732187836,1,101,0,6774,36,246,5,26510,529,246,
188,3732187891,1,40,0,6814,36,245,4,26755,533,245,
189,3732187946,1,40,1,6854,37,245,4,27000,537,245,
190,3732188002,1,100,0,6954,37,245,6,27245,543,245,
191,3732188057,1,56,1,7010,38,245,5,27490,548,245,
192,3732188112,1,34,0,7044,38,245,4,27735,552,245,
193,3732188167,1,40,1,7084,39,245,5,27980,557,245,
194,3732188221,1,121,0,7205,39,245,3,28225,560,245,
195,3732188276,1,53,1,7258,40,245,4,28470,564,245,
196,3732188331,1,37,0,7295,40,246,5,28716,569,246,
197,3732188385,1,63,1,7358,41,246,4,28962,573,246,
198,3732188440,1,85,0,7443,41,246,4,29208,577,246,
199,3732188495,1,38,0,7481,41,246,4,29454,581,246,
200,3732188550,1,42,0,7523,41,246,4,29700,585,246,
201,3732188606,1,105,0,7628,41,246,5,29946,590,246,
202,3732188660,1,56,0,7684,41,248,4,30194,594,248,
203,3732188718,1,34,0,7718,41,248,5,30442,599,248,
204,3732188773,1,41,1,7759,42,248,5,30690,604,248,
205,3732188829,1,113,1,7872,43,248,5,30938,609,248,
206,3732188885,1,50,1,7922,44,248,5,31186,614,248,
207,3732188941,1,42,0,7964,44,248,6,31434,620,248,
208,3732188996,1,85,1,8049,45,247,5,31681,625,247,
209,3732189052,1,77,1,8126,46,247,6,31928,631,247,
210,3732189109,1,31,0,8157,46,247,5,32175,636,247,
211,3732189164,1,39,0,8196,46,248,4,32423,640,248,
212,3732189219,1,127,1,8323,47,248,5,32671,645,248,
213,3732189275,1,53,0,8376,47,248,5,32919,650,248,
214,3732189333,1,33,0,8409,47,248,4,33167,654,248,
215,3732189389,1,71,0,8480,47,248,5,33415,659,248,
216,3732189444,1,84,0,8564,47,248,5,33663,664,248,
217,3732189501,1,32,0,8596,47,248,5,33911,669,248,
218,3732189557,1,35,0,8631,47,248,5,34159,674,248,
219,3732189612,1,114,0,8745,47,248,4,34407,678,248,
220,3732189667,1,56,0,8801,47,248,4,34655,682,248,
221,3732189724,1,30,0,8831,47,247,7,34902,689,247,
222,3732189779,1,56,1,8887,48,246,3,35148,692,246,
223,3732189835,1,99,0,8986,48,247,5,35395,697,247,
224,3732189890,1,42,0,9028,48,248,4,35643,701,248,
225,3732189945,1,39,0,9067,48,249,3,35892,704,249,
226,3732190002,1,94,1,9161,49,249,7,36141,711,249,
227,3732190058,1,64,1,9225,50,250,6,36391,717,250,
228,3732190113,1,37,1,9262,51,250,4,36641,721,250,
229,3732190168,1,33,1,9295,52,250,5,36891,726,250,
230,3732190224,1,122,2,9417,54,251,4,37142,730,251,
231,3732190279,1,52,0,9469,54,251,5,37393,735,251,
232,3732190335,1,38,0,9507,54,251,5,37644,740,251,
233,3732190390,1,70,1,9577,55,251,4,37895,744,251,
234,3732190445,1,82,0,9659,55,250,5,38145,749,250,
235,3732190500,1,33,0,9692,55,250,4,38395,753,250,
236,3732190555,1,40,0,9732,55,250,4,38645,757,250,
237,3732190610,1,115,0,9847,55,250,5,38895,762,250,
238,3732190666,1,58,0,9905,55,250,5,39145,767,250,
239,3732190721,1,33,0,9938,55,249,5,39394,772,249,
240,3732190776,1,43,0,9981,55,249,4,39643,776,249,
241,3732190831,1,105,0,10086,55,248,4,39891,780,248,
242,3732190886,1,46,0,10132,55,248,4,40139,784,248,
243,3732190941,1,38,0,10170,55,246,5,40385,789,246,
244,3732190997,1,83,0,10253,55,245,3,40630,792,245,
245,3732191053,1,67,0,10320,55,245,4,40875,796,245,
246,3732191109,1,29,0,10349,55,245,5,41120,801,245,
247,3732191165,1,36,0,10385,55,245,5,41365,806,245,
248,3732191221,1,124,0,10509,55,245,4,41610,810,245,
249,3732191276,1,49,0,10558,55,244,3,41854,813,244,
250,3732191332,1,29,0,10587,55,244,5,42098,818,244,
251,3732191387,1,72,0,10659,55,244,4,42342,822,244,
252,3732191442,1,83,1,10742,56,244,5,42586,827,244,
253,3732191497,1,34,0,10776,56,244,3,42830,830,244,
254,3732191552,1,37,0,10813,56,244,5,43074,835,244,
255,3732191608,1,106,0,10919,56,245,5,43319,840,245,
256,3732191663,1,60,0,10979,56,246,5,43565,845,246,
257,3732191718,1,29,0,11008,56,246,5,43811,850,246,
258,3732191772,1,41,0,11049,56,246,4,44057,854,246,
259,3732191826,1,105,1,11154,57,247,4,44304,858,247,
260,3732191881,1,52,0,11206,57,247,4,44551,862,247,
261,3732191936,1,36,0,11242,57,245,4,44796,866,245,
262,3732191991,1,74,0,11316,57,245,4,45041,870,245,
263,3732192046,1,83,2,11399,59,243,5,45284,875,243,
264,3732192101,1,33,0,11432,59,242,5,45526,880,242,
265,3732192157,1,33,0,11465,59,243,2,45769,882,243,
266,3732192213,1,118,0,11583,59,242,4,46011,886,242,
267,3732192268,1,49,0,11632,59,241,5,46252,891,241,
268,3732192323,1,30,2,11662,61,240,4,46492,895,240,
269,3732192379,1,47,0,11709,61,240,4,46732,899,240,
270,3732192435,1,97,1,11806,62,239,6,46971,905,239,
271,3732192490,1,40,0,11846,62,238,3,47209,908,238,
272,3732192545,1,35,0,11881,62,239,4,47448,912,239,
273,3732192600,1,101,1,11982,63,239,5,47687,917,239,
274,3732192656,1,61,1,12043,64,240,4,47927,921,240,
275,3732192711,1,26,0,12069,64,239,4,48166,925,239,
276,3732192766,1,30,0,12099,64,241,4,48407,929,241,
277,3732192821,1,122,1,12221,65,242,4,48649,933,242,
278,3732192876,1,43,0,12264,65,241,4,48890,937,241,
279,3732192932,1,34,0,12298,65,242,6,49132,943,242,
280,3732192987,1,71,1,12369,66,243,5,49375,948,243,
281,3732193042,1,73,1,12442,67,243,4,49618,952,243,
282,3732193098,1,28,0,12470,67,244,3,49862,955,244,
283,3732193153,1,35,0,12505,67,244,5,50106,960,244,
284,3732193209,1,105,0,12610,67,245,4,50351,964,245,
285,3732193264,1,65,1,12675,68,245,5,50596,969,245,
286,3732193319,1,26,0,12701,68,246,5,50842,974,246,
287,3732193375,1,36,0,12737,68,245,6,51087,980,245,
288,3732193431,1,119,0,12856,68,243,3,51330,983,243,
289,3732193486,1,46,0,12902,68,242,3,51572,986,242,
290,3732193541,1,39,0,12941,68,242,4,51814,990,242,
291,3732193596,1,78,1,13019,69,244,5,52058,995,244,
292,3732193650,1,64,0,13083,69,243,4,52301,999,243,
293,3732193705,1,27,1,13110,70,242,4,52543,1003,242,
294,3732193761,1,37,0,13147,70,242,4,52785,1007,242,
295,3732193817,1,119,0,13266,70,242,5,53027,1012,242,
296,3732193873,1,47,0,13313,70,242,4,53269,1016,242,
297,3732193928,1,36,1,13349,71,243,4,53512,1020,243,
298,3732193984,1,50,1,13399,72,242,5,53754,1025,242,
299,3732194039,1,90,1,13489,73,244,4,53998,1029,244,
300,3732194094,1,30,0,13519,73,244,4,54242,1033,244,
301,3732194151,1,42,0,13561,73,246,3,54488,1036,246,
302,3732194207,1,107,0,13668,73,245,5,54733,1041,245,
303,3732194263,1,58,1,13726,74,244,5,54977,1046,244,
304,3732194318,1,28,0,13754,74,244,4,55221,1050,244,
305,3732194372,1,32,0,13786,74,244,4,55465,1054,244,
306,3732194428,1,118,0,13904,74,243,5,55708,1059,243,
307,3732194483,1,47,0,13951,74,243,4,55951,1063,243,
308,3732194538,1,43,0,13994,74,243,5,56194,1068,243,
309,3732194593,1,78,2,14072,76,244,4,56438,1072,244,
310,3732194648,1,76,0,14148,76,243,3,56681,1075,243,
311,3732194703,1,27,0,14175,76,243,4,56924,1079,243,
312,3732194760,1,37,1,14212,77,243,3,57167,1082,243,
313,3732194817,1,113,1,14325,78,242,5,57409,1087,242,
314,3732194872,1,48,0,14373,78,242,4,57651,1091,242,
315,3732194927,1,37,0,14410,78,243,3,57894,1094,243,
316,3732194982,1,51,0,14461,78,243,5,58137,1099,243,
317,3732195037,1,97,1,14558,79,242,4,58379,1103,242,
318,3732195092,1,33,1,14591,80,243,4,58622,1107,243,
319,3732195147,1,38,0,14629,80,244,4,58866,1112,244,
320,3732195202,1,91,0,14720,80,244,4,59110,1116,244,
321,3732195258,1,61,0,14781,80,245,4,59355,1120,245,
322,3732195313,1,28,0,14809,80,246,5,59601,1125,246,
323,3732195368,1,30,0,14839,80,246,5,59847,1130,246,
324,3732195424,1,114,1,14953,81,248,5,60095,1135,248,
325,3732195479,1,50,0,15003,81,249,4,60344,1139,249,
326,3732195534,1,38,0,15041,81,249,5,60593,1144,249,
327,3732195589,1,61,0,15102,81,247,4,60840,1148,247,
328,3732195645,1,93,1,15195,82,247,5,61087,1153,247,
329,3732195700,1,29,0,15224,82,247,5,61334,1158,247,
330,3732195755,1,38,0,15262,82,247,4,61581,1162,247,
331,3732195809,1,109,0,15371,82,245,4,61826,1166,245,
332,3732195863,1,56,0,15427,82,245,3,62071,1169,245,
333,3732195919,1,30,0,15457,82,245,4,62316,1173,245,
334,3732195974,1,33,0,15490,82,245,4,62561,1177,245,
335,3732196029,1,117,0,15607,82,247,4,62808,1181,247,
336,3732196084,1,45,0,15652,82,248,4,63056,1185,248,
337,3732196140,1,39,0,15691,82,248,6,63304,1191,248,
338,3732196196,1,70,0,15761,82,248,6,63552,1197,248,
339,3732196251,1,75,1,15836,83,247,4,63799,1202,247,
340,3732196305,1,31,0,15867,83,246,4,64045,1206,246,
341,3732196360,1,38,0,15905,83,246,4,64291,1210,246,
342,3732196415,1,114,1,16019,84,245,5,64536,1215,245,
343,3732196470,1,49,0,16068,84,245,4,64781,1219,245,
344,3732196525,1,36,0,16104,84,245,4,65026,1223,245,
345,3732196581,1,37,0,16141,84,245,6,65271,1229,245,
346,3732196637,1,101,0,16242,84,246,3,65517,1232,246,
347,3732196693,1,38,0,16280,84,246,4,65763,1236,246,
348,3732196748,1,40,0,16320,84,247,5,66010,1241,247,
349,3732196803,1,91,0,16411,84,249,4,66259,1245,249,
350,3732196858,1,61,0,16472,84,249,4,66508,1249,249,
351,3732196914,1,30,0,16502,84,249,6,66757,1255,249,
352,3732196969,1,38,1,16540,85,249,5,67006,1260,249,
353,3732197025,1,119,0,16659,85,249,6,67255,1266,249,
354,3732197080,1,49,1,16708,86,249,4,67504,1270,249,
355,3732197135,1,41,0,16749,86,248,4,67752,1274,248,
356,3732197190,1,62,0,16811,86,250,4,68002,1278,250,
357,3732197245,1,87,0,16898,86,250,4,68252,1282,250,
358,3732197301,1,28,0,16926,86,251,4,68503,1286,251,
359,3732197356,1,38,0,16964,86,251,4,68754,1290,251,
360,3732197411,1,98,1,17062,87,250,5,69004,1295,250,
361,3732197466,1,54,0,17116,87,252,4,69256,1299,252,
362,3732197522,1,35,0,17151,87,252,5,69508,1304,252,
363,3732197579,1,33,0,17184,87,252,5,69760,1309,252,
364,3732197635,1,122,0,17306,87,250,3,70010,1312,250,
365,3732197690,1,39,0,17345,87,249,4,70259,1316,249,
366,3732197745,1,45,1,17390,88,249,4,70508,1320,249,
367,3732197800,1,76,0,17466,88,249,5,70757,1325,249,
368,3732197856,1,80,0,17546,88,248,4,71005,1329,248,
369,3732197911,1,30,0,17576,88,248,4,71253,1333,248,
370,3732197965,1,34,0,17610,88,248,3,71501,1336,248,
371,3732198020,1,122,0,17732,88,248,5,71749,1341,248,
372,3732198076,1,46,0,17778,88,248,3,71997,1344,248,
373,3732198131,1,37,0,17815,88,248,4,72245,1348,248,
374,3732198186,1,51,0,17866,88,249,5,72494,1353,249,
375,3732198241,1,95,0,17961,88,249,3,72743,1356,249,
376,3732198297,1,32,0,17993,88,251,5,72994,1361,251,
377,3732198353,1,42,1,18035,89,251,5,73245,1366,251,
378,3732198408,1,96,0,18131,89,251,5,73496,1371,251,
379,3732198463,1,58,0,18189,89,252,5,73748,1376,252,
380,3732198518,1,35,0,18224,89,253,5,74001,1381,253,
381,3732198574,1,33,0,18257,89,253,5,74254,1386,253,
382,3732198630,1,118,0,18375,89,256,6,74510,1392,256,
383,3732198685,1,40,0,18415,89,258,4,74768,1396,258,
384,3732198741,1,35,0,18450,89,258,5,75026,1401,258,
385,3732198796,1,73,0,18523,89,258,4,75284,1405,258,
386,3732198851,1,72,3,18595,92,258,5,75542,1410,258,
387,3732198906,1,35,0,18630,92,258,4,75800,1414,258,
388,3732198960,1,41,0,18671,92,258,4,76058,1418,258,
389,3732199015,1,115,0,18786,92,258,4,76316,1422,258,
390,3732199069,1,57,1,18843,93,259,4,76575,1426,259,
391,3732199124,1,32,0,18875,93,259,5,76834,1431,259,
392,3732199180,1,34,0,18909,93,260,5,77094,1436,260,
393,3732199235,1,127,0,19036,93,260,4,77354,1440,260,
394,3732199290,1,42,0,19078,93,262,5,77616,1445,262,
395,3732199345,1,41,2,19119,95,262,5,77878,1450,262,
396,3732199400,1,81,0,19200,95,262,5,78140,1455,262,
397,3732199457,1,75,0,19275,95,264,5,78404,1460,264,
398,3732199513,1,35,1,19310,96,265,6,78669,1466,265,
399,3732199568,1,33,0,19343,96,266,4,78935,1470,266,
400,3732199623,1,125,2,19468,98,266,5,79201,1475,266,
401,3732199679,1,57,0,19525,98,266,6,79467,1481,266,
402,3732199735,1,43,0,19568,98,267,5,79734,1486,267,
403,3732199790,1,63,0,19631,98,267,5,80001,1491,267,
404,3732199845,1,90,0,19721,98,267,5,80268,1496,267,
405,3732199900,1,39,0,19760,98,267,5,80535,1501,267,
406,3732199956,1,43,0,19803,98,266,4,80801,1505,266,
407,3732200011,1,106,1,19909,99,270,5,81071,1510,270,
408,3732200066,1,64,0,19973,99,271,5,81342,1515,271,
409,3732200121,1,35,0,20008,99,270,5,81612,1520,270,
410,3732200179,1,31,0,20039,99,271,7,81883,1527,271,
411,3732200234,1,135,0,20174,99,272,5,82155,1532,272,
412,3732200289,1,48,0,20222,99,272,4,82427,1536,272,
413,3732200343,1,47,0,20269,99,273,4,82700,1540,273,
414,3732200398,1,83,1,20352,100,273,5,82973,1545,273,
415,3732200453,1,73,0,20425,100,275,5,83248,1550,275,
416,3732200508,1,34,0,20459,100,275,4,83523,1554,275,
417,3732200563,1,37,0,20496,100,276,5,83799,1559,276,
418,3732200618,1,131,0,20627,100,279,5,84078,1564,279,
419,3732200673,1,57,0,20684,100,279,5,84357,1569,279,
420,3732200730,1,43,0,20727,100,281,7,84638,1576,281,
421,3732200785,1,52,0,20779,100,281,5,84919,1581,281,
422,3732200842,1,113,0,20892,100,281,6,85200,1587,281,
423,3732200897,1,40,0,20932,100,282,5,85482,1592,282,
424,3732200952,1,46,0,20978,100,282,4,85764,1596,282,
425,3732201008,1,111,0,21089,100,280,5,86044,1601,280,
426,3732201063,1,67,0,21156,100,281,4,86325,1605,281,
427,3732201119,1,42,1,21198,101,281,5,86606,1610,281,
428,3732201174,1,37,1,21235,102,281,5,86887,1615,281,
429,3732201233,1,134,0,21369,102,280,8,87167,1623,280,
430,3732201288,1,57,0,21426,102,281,5,87448,1628,281,
431,3732201343,1,48,0,21474,102,282,4,87730,1632,282,
432,3732201398,1,87,0,21561,102,282,5,88012,1637,282,
433,3732201455,1,71,1,21632,103,283,7,88295,1644,283,
434,3732201510,1,37,0,21669,103,283,5,88578,1649,283,
435,3732201565,1,39,0,21708,103,282,5,88860,1654,282,
436,3732201621,1,135,1,21843,104,283,5,89143,1659,283,
437,3732201676,1,56,0,21899,104,283,4,89426,1663,283,
438,3732201732,1,42,0,21941,104,283,6,89709,1669,283,
439,3732201786,1,57,0,21998,104,284,4,89993,1673,284,
440,3732201842,1,107,0,22105,104,287,6,90280,1679,287,
441,3732201897,1,38,0,22143,104,285,5,90565,1684,285,
442,3732201953,1,45,0,22188,104,286,6,90851,1690,286,
443,3732202009,1,110,1,22298,105,285,5,91136,1695,285,
444,3732202064,1,81,0,22379,105,286,5,91422,1700,286,
445,3732202119,1,38,0,22417,105,286,5,91708,1705,286,
446,3732202174,1,32,0,22449,105,286,5,91994,1710,286,
447,3732202230,1,123,1,22572,106,282,6,92276,1716,282,
448,3732202285,1,51,1,22623,107,282,5,92558,1721,282,
449,3732202340,1,44,0,22667,107,280,4,92838,1725,280,
450,3732202394,1,75,0,22742,107,282,4,93120,1729,282,
451,3732202449,1,85,0,22827,107,282,5,93402,1734,282,
452,3732202504,1,41,0,22868,107,281,5,93683,1739,281,
453,3732202559,1,40,0,22908,107,281,5,93964,1744,281,
454,3732202614,1,125,0,23033,107,281,5,94245,1749,281,
455,3732202669,1,60,0,23093,107,281,5,94526,1754,281,
456,3732202725,1,35,0,23128,107,282,6,94808,1760,282,
457,3732202781,1,40,0,23168,107,282,6,95090,1766,282,
458,3732202836,1,137,2,23305,109,282,5,95372,1771,282,
459,3732202891,1,44,0,23349,109,281,5,95653,1776,281,
460,3732202946,1,47,1,23396,110,281,5,95934,1781,281,
461,3732203001,1,95,0,23491,110,281,5,96215,1786,281,
