Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,
0,3187400202,1,0,0,0,0,0,0,0,0
1,3187400253,1,0,0,0,0,0,0,0,0
2,3187400304,1,0,0,0,0,0,0,0,0
3,3187400354,1,0,0,0,0,0,0,0,0
4,3187400405,1,0,0,0,0,0,0,0,0
5,3187400456,1,0,0,0,0,0,0,0,0
6,3187400506,1,0,0,0,0,0,0,0,0
7,3187400557,1,0,0,0,0,0,0,0,0
8,3187400607,1,0,0,0,0,0,0,0,0
9,3187400658,1,0,0,0,0,0,0,0,0
10,3187400709,1,0,0,0,0,0,0,0,0
11,3187400759,1,0,0,0,0,0,0,0,0
12,3187400810,1,0,0,0,0,0,0,0,0
13,3187400860,1,0,0,0,0,0,0,0,0
14,3187400911,1,0,0,0,0,0,0,0,0
15,3187400962,1,0,0,0,0,0,0,0,0
16,3187401012,1,0,0,0,0,0,0,0,0
17,3187401063,1,0,0,0,0,0,0,0,0
18,3187401113,1,0,0,0,0,0,0,0,0
19,3187401163,1,0,0,0,0,0,0,0,0
20,3187401214,1,0,0,0,0,0,0,0,0
21,3187401264,1,0,0,0,0,0,0,0,0
22,3187401315,1,0,0,0,0,0,0,0,0
23,3187401366,1,0,0,0,0,0,0,0,0
24,3187401416,1,0,0,0,0,0,0,0,0
25,3187401467,1,0,0,0,0,0,0,0,0
26,3187401517,1,0,0,0,0,0,0,0,0
27,3187401568,1,0,0,0,0,0,0,0,0
28,3187401619,1,0,0,0,0,0,0,0,0
29,3187401669,1,0,0,0,0,0,0,0,0
30,3187401719,1,0,0,0,0,0,0,0,0
31,3187401770,1,0,0,0,0,0,0,0,0
32,3187401820,1,0,0,0,0,0,0,0,0
33,3187401871,1,0,0,0,0,0,0,0,0
34,3187401921,1,0,0,0,0,0,0,0,0
35,3187401972,1,0,0,0,0,0,0,0,0
36,3187402022,1,0,0,0,0,0,0,0,0
37,3187402072,1,0,0,0,0,0,0,0,0
38,3187402123,1,0,0,0,0,0,0,0,0
39,3187402173,1,0,0,0,0,0,0,0,0
40,3187402224,1,0,0,0,0,0,0,0,0
41,3187402274,1,0,0,0,0,0,0,0,0
42,3187402325,1,0,0,0,0,0,0,0,0
43,3187402375,1,0,0,0,0,0,0,0,0
44,3187402426,1,0,0,0,0,0,0,0,0
45,3187402477,1,0,0,0,0,0,0,0,0
46,3187402527,1,0,0,0,0,0,0,0,0
47,3187402578,1,0,0,0,0,0,0,0,0
48,3187402628,1,0,0,0,0,0,0,0,0
49,3187402679,1,0,0,0,0,0,0,0,0
50,3187402729,1,0,0,0,0,0,0,0,0
51,3187402780,1,0,0,0,0,0,0,0,0
52,3187402830,1,0,0,0,0,0,0,0,0
53,3187402881,1,0,0,0,0,0,0,0,0
54,3187402931,1,0,0,0,0,0,0,0,0
55,3187402982,1,0,0,0,0,0,0,0,0
56,3187403032,1,0,0,0,0,0,0,0,0
57,3187403082,1,0,0,0,0,0,0,0,0
58,3187403133,1,0,0,0,0,0,0,0,0
59,3187403183,1,0,0,0,0,0,0,0,0
60,3187403234,1,0,0,0,0,0,0,0,0
61,3187403284,1,0,0,0,0,0,0,0,0
62,3187403334,1,0,0,0,0,0,0,0,0
63,3187403385,1,0,0,0,0,0,0,0,0
64,3187403435,1,0,0,0,0,0,0,0,0
65,3187403486,1,0,0,0,0,0,0,0,0
66,3187403536,1,0,0,0,0,0,0,0,0
67,3187403587,1,0,0,0,0,0,0,0,0
68,3187403637,1,0,0,0,0,0,0,0,0
69,3187403687,1,0,0,0,0,0,0,0,0
70,3187403738,1,0,0,0,0,0,0,0,0
71,3187403788,1,0,0,0,0,0,0,0,0
72,3187403839,1,0,0,0,0,0,0,0,0
73,3187403889,1,0,0,0,0,0,0,0,0
74,3187403939,1,0,0,0,0,0,0,0,0
75,3187403990,1,0,0,0,0,0,0,0,0
76,3187404041,1,0,0,0,0,0,0,0,0
77,3187404091,1,0,0,0,0,0,0,0,0
78,3187404142,1,0,0,0,0,0,0,0,0
79,3187404192,1,0,0,0,0,0,0,0,0
80,3187404243,1,0,0,0,0,0,0,0,0
81,3187404293,1,0,0,0,0,0,0,0,0
82,3187404344,1,0,0,0,0,0,0,0,0
83,3187404394,1,0,0,0,0,0,0,0,0
84,3187404445,1,0,0,0,0,0,0,0,0
85,3187404495,1,0,0,0,0,0,0,0,0
86,3187404546,1,0,0,0,0,0,0,0,0
