Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
110,3732183565,3,46,0,1781,7,252,4,7059,158,252,
111,3732183621,3,141,0,1922,7,251,5,7310,163,251,
112,3732183676,3,39,0,1961,7,251,3,7561,166,251,
113,3732183731,3,46,0,2007,7,250,4,7811,170,250,
114,3732183786,3,67,0,2074,7,250,4,8061,174,250,
115,3732183841,3,98,0,2172,7,250,3,8311,177,250,
116,3732183897,3,32,0,2204,7,250,4,8561,181,250,
117,3732183952,3,42,0,2246,7,250,5,8811,186,250,
118,3732184006,3,124,1,2370,8,250,4,9061,190,250,
119,3732184061,3,47,0,2417,8,250,4,9311,194,250,
120,3732184116,3,37,1,2454,9,250,4,9561,198,250,
121,3732184172,3,48,1,2502,10,250,5,9811,203,250,
122,3732184227,3,128,0,2630,10,251,4,10062,207,251,
123,3732184282,3,39,0,2669,10,251,4,10313,211,251,
124,3732184337,3,43,0,2712,10,251,4,10564,215,251,
125,3732184393,3,85,1,2797,11,251,5,10815,220,251,
126,3732184449,3,77,0,2874,11,251,4,11066,224,251,
127,3732184505,3,31,0,2905,11,251,4,11317,228,251,
128,3732184565,3,44,0,2949,11,251,10,11568,238,251,
129,3732184621,3,148,1,3097,12,252,5,11820,243,252,
130,3732184676,3,36,0,3133,12,252,5,12072,248,252,
131,3732184732,3,41,0,3174,12,252,5,12324,253,252,
132,3732184787,3,71,2,3245,14,252,4,12576,257,252,
133,3732184842,3,94,0,3339,14,252,4,12828,261,252,
134,3732184898,3,31,0,3370,14,253,5,13081,266,253,
135,3732184954,3,43,0,3413,14,253,6,13334,272,253,
136,3732185009,3,127,0,3540,14,252,5,13586,277,252,
137,3732185066,3,47,0,3587,14,252,3,13838,280,252,
138,3732185123,3,41,1,3628,15,253,3,14091,283,253,
139,3732185178,3,45,0,3673,15,254,4,14345,287,254,
140,3732185233,3,113,1,3786,16,254,5,14599,292,254,
141,3732185288,3,40,0,3826,16,254,4,14853,296,254,
142,3732185344,3,46,0,3872,16,254,5,15107,301,254,
143,3732185398,3,110,0,3982,16,254,4,15361,305,254,
144,3732185454,3,53,1,4035,17,253,4,15614,309,253,
145,3732185509,3,31,0,4066,17,253,4,15867,313,253,
146,3732185565,3,44,0,4110,17,252,6,16119,319,252,
147,3732185620,3,141,1,4251,18,252,4,16371,323,252,
148,3732185676,3,41,0,4292,18,252,4,16623,327,252,
149,3732185731,3,42,0,4334,18,252,5,16875,332,252,
150,3732185785,3,63,0,4397,18,251,4,17126,336,251,
151,3732185840,3,93,1,4490,19,251,5,17377,341,251,
152,3732185895,3,39,0,4529,19,250,5,17627,346,250,
153,3732185952,3,41,0,4570,19,250,5,17877,351,250,
154,3732186007,3,113,0,4683,19,249,5,18126,356,249,
155,3732186062,3,48,0,4731,19,249,5,18375,361,249,
156,3732186118,3,39,0,4770,19,248,3,18623,364,248,
157,3732186173,3,41,0,4811,19,249,5,18872,369,249,
158,3732186230,3,112,0,4923,19,250,4,19122,373,250,
159,3732186285,3,41,1,4964,20,250,4,19372,377,250,
160,3732186340,3,37,0,5001,20,250,5,19622,382,250,
161,3732186395,3,87,1,5088,21,250,4,19872,386,250,
162,3732186451,3,65,0,5153,21,249,4,20121,390,249,
163,3732186506,3,29,0,5182,21,249,5,20370,395,249,
164,3732186561,3,42,0,5224,21,248,5,20618,400,248,
165,3732186618,3,138,0,5362,21,249,6,20867,406,249,
166,3732186675,3,38,0,5400,21,249,3,21116,409,249,
167,3732186731,3,42,0,5442,21,249,5,21365,414,249,
168,3732186786,3,64,0,5506,21,249,5,21614,419,249,
169,3732186841,3,87,1,5593,22,249,4,21863,423,249,
170,3732186896,3,29,1,5622,23,250,4,22113,427,250,
171,3732186951,3,41,0,5663,23,250,5,22363,432,250,
172,3732187007,3,119,0,5782,23,250,5,22613,437,250,
173,3732187062,3,46,0,5828,23,250,4,22863,441,250,
174,3732187116,3,42,0,5870,23,250,4,23113,445,250,
175,3732187171,3,30,1,5900,24,250,5,23363,450,250,
176,3732187227,3,134,1,6034,25,250,6,23613,456,250,
177,3732187283,3,41,1,6075,26,250,4,23863,460,250,
178,3732187339,3,40,0,6115,26,250,4,24113,464,250,
179,3732187394,3,87,0,6202,26,250,4,24363,468,250,
180,3732187449,3,73,0,6275,26,250,5,24613,473,250,
181,3732187504,3,30,0,6305,26,250,5,24863,478,250,
182,3732187560,3,43,0,6348,26,251,5,25114,483,251,
183,3732187615,3,137,2,6485,28,250,5,25364,488,250,
184,3732187670,3,39,0,6524,28,250,3,25614,491,250,
185,3732187725,3,42,1,6566,29,250,4,25864,495,250,
186,3732187781,3,50,0,6616,29,249,5,26113,500,249,
187,3732187836,3,107,1,6723,30,249,5,26362,505,249,
188,3732187891,3,36,0,6759,30,249,5,26611,510,249,
189,3732187946,3,43,0,6802,30,249,5,26860,515,249,
190,3732188002,3,106,0,6908,30,249,5,27109,520,249,
191,3732188057,3,53,0,6961,30,249,5,27358,525,249,
192,3732188112,3,30,0,6991,30,249,4,27607,529,249,
193,3732188167,3,38,0,7029,30,249,4,27856,533,249,
194,3732188221,3,130,1,7159,31,249,4,28105,537,249,
